ip_id,label,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,prov
6058,1.0,2005.0,2000-06-01,5.0,40543.0,6204189.0,2.0,1.0,4.0,12,
6059,1.0,1985.0,2018-01-11,0.0,58913.0,500.0,2.0,3.0,2.0,6,
6060,1.0,1997.0,2002-11-18,0.0,31913.0,1523768.0,1.0,2.0,5.0,4,กาฬสินธุ์                               
6060,1.0,1997.0,2002-11-18,0.0,31913.0,1523768.0,1.0,2.0,5.0,4,เชียงราย                                
6061,1.0,1953.0,1995-04-07,0.0,72390.0,3231004.0,2.0,2.0,5.0,6,
6062,1.0,1958.0,2012-02-27,0.0,45536.0,500.0,1.0,4.0,2.0,1,
6063,1.0,1963.0,2018-01-11,1.0,64059.0,500.0,2.0,1.0,1.0,7,
6064,1.0,1960.0,2011-09-14,0.0,50069.0,176212.0,2.0,4.0,1.0,9,ตราด                                    
6065,1.0,1959.0,1999-11-09,0.0,49357.0,1175428.0,2.0,4.0,6.0,5,นนทบุรี                                 
6065,1.0,1959.0,1999-11-09,0.0,49357.0,1175428.0,2.0,4.0,6.0,5,พิษณุโลก                                
6066,1.0,1974.0,2000-08-18,4.0,36399.0,1404183.0,1.0,2.0,5.0,7,
6067,1.0,1978.0,2005-06-26,0.0,23861.0,6063413.0,1.0,4.0,4.0,6,
6068,1.0,1985.0,1997-07-17,0.0,44863.0,3712557.0,2.0,1.0,6.0,9,ตราด                                    
6069,1.0,1977.0,2016-10-13,1.0,41985.0,947951.0,2.0,3.0,3.0,4,นครนายก                                 
6070,1.0,2005.0,2016-02-29,0.0,26358.0,606426.0,1.0,4.0,6.0,4,กระบี่                                  
6071,1.0,1964.0,2011-04-30,0.0,24268.0,5436981.0,1.0,3.0,4.0,8,
6072,1.0,1982.0,1997-03-03,0.0,35877.0,950251.0,2.0,3.0,2.0,1,นครราชสีมา                              
6072,1.0,1982.0,1997-03-03,0.0,35877.0,950251.0,2.0,3.0,2.0,1,เชียงราย                                
6073,1.0,1962.0,2008-11-18,0.0,52913.0,763194.0,1.0,1.0,2.0,11,
6074,1.0,2005.0,2018-01-11,3.0,23843.0,500.0,2.0,3.0,1.0,6,
6075,1.0,1986.0,1993-09-29,0.0,65741.0,1778106.0,1.0,2.0,2.0,12,นครราชสีมา                              
6076,1.0,1989.0,2015-05-01,0.0,66073.0,500.0,2.0,2.0,3.0,1,
6077,1.0,1974.0,2008-02-10,0.0,65079.0,2398556.0,1.0,2.0,2.0,1,นครปฐม                                  
6078,1.0,1983.0,2014-10-01,4.0,54802.0,2523946.0,1.0,3.0,3.0,6,
6079,1.0,2004.0,2015-01-07,0.0,17160.0,857562.0,1.0,1.0,5.0,1,ระยอง                                   
6080,1.0,1941.0,2018-01-11,0.0,61367.0,3575899.0,1.0,1.0,5.0,2,สระแก้ว                                 
6080,1.0,1941.0,2018-01-11,0.0,61367.0,3575899.0,1.0,1.0,5.0,2,แม่ฮ่องสอน                              
6081,1.0,1947.0,2006-02-19,0.0,41783.0,500.0,1.0,1.0,6.0,6,
6082,1.0,2004.0,1992-09-16,1.0,48011.0,500.0,1.0,4.0,1.0,2,
6083,1.0,1972.0,2018-01-11,3.0,58611.0,2684794.0,2.0,4.0,4.0,6,ระนอง                                   
6083,1.0,1972.0,2018-01-11,3.0,58611.0,2684794.0,2.0,4.0,4.0,6,เชียงราย                                
6084,1.0,1989.0,2010-04-22,0.0,65896.0,691465.0,1.0,4.0,2.0,2,อุตรดิตถ์                               
6085,1.0,1956.0,2018-01-11,2.0,75681.0,500.0,1.0,1.0,1.0,6,พิษณุโลก                                
6085,1.0,1956.0,2018-01-11,2.0,75681.0,500.0,1.0,1.0,1.0,6,ระนอง                                   
6086,1.0,1973.0,2012-12-18,5.0,8419.0,500.0,2.0,1.0,5.0,5,
6087,1.0,1966.0,2018-01-11,2.0,30497.0,500.0,1.0,4.0,2.0,11,
6088,1.0,1964.0,2003-10-06,4.0,35488.0,500.0,1.0,2.0,4.0,2,นครปฐม                                  
6088,1.0,1964.0,2003-10-06,4.0,35488.0,500.0,1.0,2.0,4.0,2,ลำปาง                                   
6089,1.0,1984.0,2018-01-11,0.0,21560.0,500.0,2.0,1.0,1.0,4,
6090,1.0,1961.0,2000-01-27,0.0,51915.0,500.0,1.0,1.0,4.0,9,
6091,1.0,1966.0,2001-02-17,0.0,47133.0,500.0,1.0,4.0,2.0,2,
6092,1.0,2005.0,2017-07-07,0.0,40576.0,253049.0,1.0,1.0,1.0,8,
6093,1.0,1974.0,1997-12-27,0.0,65450.0,1615884.0,1.0,2.0,2.0,7,ชลบุรี                                  
6094,1.0,1964.0,2010-08-28,0.0,69962.0,500.0,1.0,4.0,5.0,5,กาฬสินธุ์                               
6095,1.0,2005.0,2013-01-13,0.0,49239.0,1094894.0,2.0,1.0,2.0,3,
6096,1.0,1972.0,2002-12-19,0.0,48456.0,500.0,1.0,1.0,4.0,7,ลำพูน                                   
6096,1.0,1972.0,2002-12-19,0.0,48456.0,500.0,1.0,1.0,4.0,7,สมุทรปราการ                             
6097,1.0,1951.0,2009-12-14,4.0,65450.0,1589729.0,2.0,1.0,5.0,11,ปราจีนบุรี                              
6098,1.0,1977.0,2017-11-12,0.0,39370.0,412349.0,2.0,4.0,4.0,8,
6099,1.0,1977.0,2006-01-11,2.0,36593.0,169453.0,2.0,3.0,5.0,6,
6100,1.0,1970.0,1990-05-26,0.0,35044.0,2070564.0,2.0,1.0,4.0,8,นนทบุรี                                 
6101,1.0,1999.0,2018-01-11,0.0,49669.0,1713827.0,2.0,4.0,6.0,3,
6102,1.0,1946.0,2006-09-22,0.0,37572.0,1261996.0,1.0,4.0,4.0,9,นครราชสีมา                              
6102,1.0,1946.0,2006-09-22,0.0,37572.0,1261996.0,1.0,4.0,4.0,9,ปัตตานี                                 
6103,1.0,1997.0,2018-01-11,1.0,17901.0,500.0,1.0,3.0,3.0,7,
6104,1.0,1979.0,2005-08-27,0.0,53573.0,500.0,1.0,4.0,6.0,1,
6105,1.0,1974.0,2018-01-11,0.0,52985.0,500.0,1.0,3.0,6.0,4,นครพนม                                  
6106,1.0,1977.0,2018-01-11,0.0,40660.0,500.0,2.0,3.0,6.0,8,
6107,1.0,1976.0,2015-01-02,0.0,32811.0,1937490.0,1.0,3.0,3.0,4,ภูเก็ต                                  
6108,1.0,1969.0,2018-01-11,3.0,42446.0,500.0,2.0,4.0,5.0,2,นครปฐม                                  
6109,1.0,2005.0,2018-01-11,0.0,49875.0,500.0,2.0,1.0,2.0,2,กาฬสินธุ์                               
6110,1.0,1971.0,1992-03-22,0.0,39887.0,1183081.0,1.0,4.0,1.0,9,
6111,1.0,1994.0,2017-10-23,0.0,43518.0,1689080.0,2.0,1.0,3.0,6,พิษณุโลก                                
6112,1.0,1985.0,2018-01-11,0.0,34638.0,500.0,2.0,3.0,6.0,3,สิงห์บุรี                               
6113,1.0,1977.0,1979-12-17,0.0,35983.0,4599885.0,2.0,3.0,6.0,4,
6114,1.0,1980.0,2018-01-11,0.0,40960.0,1919912.0,1.0,3.0,3.0,1,
6115,1.0,1997.0,2011-04-26,2.0,58525.0,500.0,1.0,4.0,5.0,8,
6116,1.0,1999.0,2018-01-11,3.0,60666.0,500.0,1.0,2.0,3.0,9,
6117,1.0,1977.0,1995-12-29,1.0,23193.0,642252.0,1.0,1.0,3.0,1,
6118,1.0,1948.0,2015-05-25,0.0,53031.0,500.0,2.0,1.0,3.0,5,
6119,1.0,1937.0,1995-07-08,0.0,25470.0,1800937.0,2.0,3.0,2.0,11,
6120,1.0,1989.0,1991-05-10,3.0,71823.0,1036101.0,1.0,4.0,3.0,6,
6121,1.0,1962.0,2018-01-11,0.0,86698.0,500.0,1.0,1.0,1.0,9,
6122,1.0,1956.0,2018-01-11,4.0,41808.0,1472729.0,1.0,1.0,4.0,5,บึงกาฬ                                  
6123,1.0,2000.0,2009-05-07,0.0,36491.0,1567663.0,1.0,4.0,4.0,9,
6124,1.0,1972.0,2004-04-19,0.0,26254.0,2514261.0,1.0,3.0,2.0,2,
6125,1.0,1970.0,2018-01-11,4.0,29767.0,3982036.0,2.0,4.0,6.0,7,บุรีรัมย์                               
6125,1.0,1970.0,2018-01-11,4.0,29767.0,3982036.0,2.0,4.0,6.0,7,ลำพูน                                   
6126,1.0,2005.0,2000-09-29,2.0,25790.0,5677080.0,1.0,1.0,4.0,5,
6127,1.0,1983.0,2016-08-12,3.0,44768.0,1600037.0,1.0,1.0,1.0,2,
6128,1.0,1951.0,1997-04-02,0.0,51740.0,500.0,1.0,4.0,3.0,5,
6129,1.0,1970.0,2012-02-24,0.0,65837.0,1160545.0,1.0,4.0,1.0,9,
6130,1.0,1976.0,1993-08-10,0.0,65723.0,1891908.0,2.0,2.0,3.0,9,
6131,1.0,2005.0,2018-01-11,0.0,36842.0,2541517.0,2.0,2.0,4.0,9,
6132,1.0,1978.0,2001-10-13,0.0,31744.0,500.0,1.0,3.0,1.0,9,
6133,1.0,1969.0,2000-08-10,3.0,56379.0,500.0,1.0,2.0,3.0,7,
6134,1.0,1999.0,2018-02-26,0.0,37495.0,1078654.0,2.0,1.0,3.0,5,หนองบัวลำภู                             
6135,1.0,1962.0,1986-03-15,0.0,45445.0,6802261.0,1.0,3.0,5.0,3,กำแพงเพชร                               
6136,1.0,1969.0,2012-03-14,0.0,53614.0,1654793.0,2.0,2.0,1.0,12,
6137,1.0,1984.0,2008-01-18,0.0,32690.0,500.0,2.0,1.0,2.0,7,กำแพงเพชร                               
6138,1.0,1992.0,2018-01-11,0.0,58981.0,500.0,2.0,1.0,6.0,6,อุตรดิตถ์                               
6139,1.0,1983.0,2016-10-21,0.0,56948.0,500.0,1.0,1.0,4.0,9,สมุทรปราการ                             
6139,1.0,1983.0,2016-10-21,0.0,56948.0,500.0,1.0,1.0,4.0,9,แม่ฮ่องสอน                              
6140,1.0,1975.0,2017-09-14,2.0,26424.0,500.0,2.0,1.0,6.0,4,
6141,1.0,1958.0,1989-03-22,0.0,10666.0,500.0,1.0,3.0,5.0,4,นครพนม                                  
6141,1.0,1958.0,1989-03-22,0.0,10666.0,500.0,1.0,3.0,5.0,4,สุราษฎร์ธานี                            
6142,1.0,1991.0,1999-07-24,0.0,40897.0,500.0,2.0,1.0,4.0,2,
6143,1.0,1991.0,2015-12-28,0.0,43900.0,4783832.0,1.0,1.0,6.0,6,
6144,1.0,1984.0,2002-07-17,2.0,62747.0,290703.0,2.0,2.0,2.0,8,
6145,1.0,1974.0,2004-01-13,2.0,56847.0,500.0,2.0,3.0,3.0,11,
6146,1.0,1980.0,2018-01-11,0.0,58664.0,2607300.0,2.0,1.0,3.0,7,
6147,1.0,1957.0,2018-01-11,0.0,24577.0,500.0,1.0,2.0,2.0,8,เชียงราย                                
6148,1.0,1995.0,2010-08-06,0.0,20138.0,500.0,1.0,4.0,5.0,3,นครพนม                                  
6148,1.0,1995.0,2010-08-06,0.0,20138.0,500.0,1.0,4.0,5.0,3,ภูเก็ต                                  
6148,1.0,1995.0,2010-08-06,0.0,20138.0,500.0,1.0,4.0,5.0,3,ลำพูน                                   
6149,1.0,1977.0,2009-10-09,1.0,34705.0,500.0,1.0,3.0,1.0,12,ตราด                                    
6150,1.0,1980.0,2011-04-10,3.0,58881.0,1264170.0,1.0,4.0,6.0,11,
6151,1.0,1999.0,2008-04-28,1.0,30637.0,3283079.0,2.0,1.0,4.0,6,
6152,1.0,1977.0,2018-01-11,0.0,59353.0,500.0,2.0,3.0,4.0,5,นครราชสีมา                              
6152,1.0,1977.0,2018-01-11,0.0,59353.0,500.0,2.0,3.0,4.0,5,ลำพูน                                   
6153,1.0,2002.0,1998-03-01,0.0,35705.0,500.0,2.0,2.0,1.0,8,สมุทรปราการ                             
6154,1.0,1989.0,2010-03-23,0.0,31487.0,500.0,1.0,2.0,3.0,5,
6155,1.0,1998.0,1991-10-25,0.0,59768.0,936341.0,2.0,3.0,3.0,2,ตรัง                                    
6156,1.0,2005.0,2018-01-11,0.0,14695.0,500.0,1.0,1.0,6.0,9,
6157,1.0,2005.0,2018-01-11,0.0,68613.0,500.0,2.0,2.0,3.0,11,
6158,1.0,1961.0,2018-01-11,0.0,34140.0,460140.0,1.0,4.0,2.0,9,ราชบุรี                                 
6159,1.0,1981.0,2000-10-12,0.0,59716.0,2966891.0,1.0,4.0,4.0,3,บุรีรัมย์                               
6160,1.0,1988.0,2004-06-27,0.0,57960.0,500.0,2.0,2.0,4.0,11,ปัตตานี                                 
6161,1.0,1989.0,1991-06-03,0.0,48975.0,4647281.0,2.0,4.0,4.0,7,
6162,1.0,1991.0,2018-01-11,0.0,44326.0,923539.0,1.0,1.0,5.0,9,พะเยา                                   
6163,1.0,1968.0,2010-06-16,0.0,47040.0,1087695.0,2.0,1.0,4.0,3,
6164,1.0,1962.0,2016-11-07,0.0,41207.0,1251780.0,1.0,1.0,2.0,1,
6165,1.0,2004.0,2018-01-11,0.0,20270.0,500.0,2.0,2.0,3.0,5,
6166,1.0,1960.0,2018-01-11,0.0,50398.0,1175094.0,2.0,4.0,4.0,4,กระบี่                                  
6166,1.0,1960.0,2018-01-11,0.0,50398.0,1175094.0,2.0,4.0,4.0,4,นครปฐม                                  
6167,1.0,1961.0,1994-09-29,0.0,32013.0,1391952.0,1.0,2.0,5.0,12,
6168,1.0,1980.0,2008-02-12,1.0,23515.0,500.0,2.0,2.0,2.0,1,นราธิวาส                                
6169,1.0,1965.0,1978-06-02,0.0,54100.0,500.0,1.0,2.0,1.0,12,
6170,1.0,1987.0,2010-05-20,2.0,57089.0,500.0,1.0,2.0,5.0,9,กำแพงเพชร                               
6170,1.0,1987.0,2010-05-20,2.0,57089.0,500.0,1.0,2.0,5.0,9,สิงห์บุรี                               
6171,1.0,1990.0,2014-06-06,2.0,28940.0,3218829.0,1.0,3.0,5.0,8,
6172,1.0,1973.0,2002-09-30,0.0,46875.0,500.0,2.0,1.0,2.0,2,
6173,1.0,1975.0,2018-01-11,0.0,47979.0,1435302.0,2.0,2.0,6.0,6,สระแก้ว                                 
6174,1.0,1968.0,2001-02-01,0.0,59717.0,500.0,2.0,3.0,5.0,1,
6175,1.0,1970.0,2002-02-26,0.0,61333.0,500.0,1.0,4.0,6.0,9,
6176,1.0,1966.0,2005-07-16,0.0,58632.0,500.0,2.0,1.0,6.0,2,เชียงราย                                
6177,1.0,1999.0,2018-01-11,5.0,53432.0,500.0,1.0,3.0,5.0,1,
6178,1.0,1973.0,2012-07-19,0.0,30353.0,3014210.0,1.0,4.0,6.0,2,
6179,1.0,1965.0,2013-01-05,0.0,48694.0,393605.0,1.0,4.0,3.0,2,นครพนม                                  
6180,1.0,1966.0,2018-01-11,2.0,66017.0,500.0,2.0,2.0,3.0,8,ตราด                                    
6181,1.0,1978.0,2000-05-03,0.0,63082.0,3553890.0,2.0,4.0,3.0,12,ชลบุรี                                  
6181,1.0,1978.0,2000-05-03,0.0,63082.0,3553890.0,2.0,4.0,3.0,12,บึงกาฬ                                  
6182,1.0,1983.0,2000-04-01,0.0,21556.0,500.0,2.0,4.0,4.0,9,
6183,1.0,1949.0,2018-01-11,0.0,16064.0,1216704.0,1.0,4.0,5.0,1,นครราชสีมา                              
6184,1.0,1974.0,2000-01-08,0.0,34039.0,500.0,1.0,2.0,4.0,12,ระนอง                                   
6185,1.0,1953.0,2007-12-23,0.0,40338.0,825419.0,1.0,4.0,5.0,12,ขอนแก่น                                 
6186,1.0,1972.0,2018-01-11,4.0,27505.0,6604076.0,2.0,4.0,2.0,1,
6187,1.0,1989.0,1998-01-28,0.0,29054.0,500.0,2.0,2.0,3.0,11,
6188,1.0,1969.0,2018-01-11,0.0,47510.0,500.0,2.0,3.0,5.0,2,ปทุมธานี                                
6189,1.0,2005.0,2004-07-14,4.0,31459.0,500.0,1.0,4.0,4.0,1,
6190,1.0,1959.0,2009-05-27,3.0,37141.0,2833537.0,2.0,4.0,6.0,1,ภูเก็ต                                  
6191,1.0,1979.0,1995-12-24,3.0,43221.0,500.0,1.0,2.0,3.0,8,ระยอง                                   
6192,1.0,1994.0,2018-01-11,1.0,29646.0,4809976.0,2.0,3.0,3.0,6,
6193,1.0,2005.0,2006-08-20,0.0,42143.0,1239754.0,1.0,1.0,6.0,8,ราชบุรี                                 
6194,1.0,1967.0,2009-01-08,2.0,59096.0,500.0,1.0,1.0,5.0,4,ตรัง                                    
6194,1.0,1967.0,2009-01-08,2.0,59096.0,500.0,1.0,1.0,5.0,4,อ่างทอง                                 
6195,1.0,1965.0,2018-01-11,1.0,43089.0,500.0,1.0,1.0,2.0,9,
6196,1.0,1942.0,2000-02-06,0.0,59773.0,866259.0,2.0,2.0,6.0,4,กำแพงเพชร                               
6196,1.0,1942.0,2000-02-06,0.0,59773.0,866259.0,2.0,2.0,6.0,4,พะเยา                                   
6197,1.0,1990.0,2018-01-11,3.0,57133.0,2131790.0,1.0,4.0,2.0,9,
6198,1.0,1980.0,2018-01-11,1.0,61612.0,2248357.0,1.0,2.0,4.0,12,ราชบุรี                                 
6198,1.0,1980.0,2018-01-11,1.0,61612.0,2248357.0,1.0,2.0,4.0,12,แม่ฮ่องสอน                              
6199,1.0,1987.0,2007-08-02,2.0,23364.0,508864.0,2.0,2.0,1.0,6,ชลบุรี                                  
6199,1.0,1987.0,2007-08-02,2.0,23364.0,508864.0,2.0,2.0,1.0,6,สุราษฎร์ธานี                            
6200,1.0,1966.0,2014-12-09,5.0,34497.0,578923.0,2.0,3.0,1.0,8,
6201,1.0,2005.0,1996-10-02,0.0,37491.0,140126.0,1.0,4.0,4.0,1,
6202,1.0,2000.0,1991-05-01,4.0,42913.0,489481.0,2.0,1.0,2.0,12,
6203,1.0,1971.0,2005-08-25,0.0,56871.0,500.0,2.0,1.0,3.0,12,
6204,1.0,1977.0,1994-10-11,2.0,19485.0,500.0,1.0,2.0,1.0,3,
6205,1.0,1974.0,2002-09-26,0.0,35720.0,500.0,1.0,1.0,2.0,9,อ่างทอง                                 
6206,1.0,1961.0,1995-11-16,0.0,23930.0,3539013.0,1.0,3.0,3.0,9,อุดรธานี                                
6207,1.0,1981.0,2016-03-10,0.0,49050.0,88930.0,1.0,1.0,3.0,3,
6208,1.0,1998.0,2009-06-27,0.0,51950.0,500.0,2.0,4.0,3.0,3,
6209,1.0,1953.0,2017-07-23,0.0,70594.0,1658910.0,2.0,3.0,1.0,7,ลำพูน                                   
6209,1.0,1953.0,2017-07-23,0.0,70594.0,1658910.0,2.0,3.0,1.0,7,เชียงราย                                
6210,1.0,1955.0,2005-05-21,1.0,62998.0,500.0,2.0,3.0,2.0,11,
6211,1.0,1978.0,2015-07-12,2.0,20062.0,4207671.0,2.0,1.0,2.0,12,สมุทรสาคร                               
6212,1.0,1965.0,2013-04-20,0.0,59575.0,124712.0,1.0,3.0,2.0,5,บุรีรัมย์                               
6213,1.0,1998.0,1998-08-27,4.0,37184.0,1571457.0,2.0,4.0,2.0,1,สมุทรปราการ                             
6214,1.0,1973.0,2008-07-12,0.0,22953.0,500.0,1.0,3.0,6.0,6,กระบี่                                  
6214,1.0,1973.0,2008-07-12,0.0,22953.0,500.0,1.0,3.0,6.0,6,พังงา                                   
6214,1.0,1973.0,2008-07-12,0.0,22953.0,500.0,1.0,3.0,6.0,6,ลำปาง                                   
6215,1.0,1970.0,2017-06-20,0.0,49674.0,3243309.0,2.0,2.0,5.0,4,
6216,1.0,1972.0,2015-11-06,0.0,24745.0,161775.0,1.0,2.0,6.0,1,
6217,1.0,1982.0,2018-01-11,0.0,3962.0,1961748.0,1.0,1.0,1.0,8,หนองบัวลำภู                             
6218,1.0,1967.0,2010-08-27,0.0,42759.0,3032294.0,1.0,4.0,1.0,8,สมุทรสาคร                               
6219,1.0,2005.0,2009-05-10,0.0,68152.0,500.0,2.0,2.0,4.0,2,หนองบัวลำภู                             
6220,1.0,1990.0,2010-04-06,3.0,58319.0,3846150.0,1.0,4.0,3.0,12,
6221,1.0,1979.0,2012-04-02,0.0,40095.0,1646099.0,2.0,3.0,5.0,5,กาฬสินธุ์                               
6221,1.0,1979.0,2012-04-02,0.0,40095.0,1646099.0,2.0,3.0,5.0,5,ตรัง                                    
6222,1.0,1968.0,1994-08-12,0.0,58785.0,500.0,2.0,3.0,4.0,6,
6223,1.0,1988.0,1993-05-30,0.0,100000.0,1837282.0,1.0,1.0,3.0,12,
6224,1.0,1980.0,2011-10-03,0.0,22199.0,500.0,1.0,1.0,3.0,1,ราชบุรี                                 
6225,1.0,1991.0,2011-11-13,0.0,25987.0,500.0,1.0,3.0,2.0,6,
6226,1.0,1982.0,2018-01-11,0.0,57354.0,70153.0,1.0,2.0,5.0,12,กระบี่                                  
6227,1.0,2005.0,2018-01-11,0.0,67326.0,500.0,2.0,2.0,2.0,8,บึงกาฬ                                  
6228,1.0,1988.0,2018-01-11,3.0,41075.0,500.0,2.0,4.0,3.0,4,นครนายก                                 
6228,1.0,1988.0,2018-01-11,3.0,41075.0,500.0,2.0,4.0,3.0,4,นครพนม                                  
6229,1.0,2004.0,2000-01-04,0.0,75289.0,2990694.0,1.0,3.0,4.0,9,
6230,1.0,2003.0,2018-01-11,0.0,23067.0,500.0,2.0,3.0,3.0,9,
6231,1.0,1975.0,2011-03-04,0.0,58948.0,500.0,2.0,4.0,6.0,11,ตราด                                    
6232,1.0,1951.0,2000-11-26,0.0,48527.0,2595653.0,2.0,1.0,1.0,6,สุราษฎร์ธานี                            
6233,1.0,1967.0,2006-08-23,5.0,32768.0,2016787.0,2.0,1.0,4.0,1,
6234,1.0,1966.0,1984-02-15,0.0,12324.0,2420381.0,2.0,3.0,5.0,4,
6235,1.0,1976.0,2018-01-11,0.0,27463.0,1908242.0,1.0,2.0,4.0,6,
6236,1.0,1982.0,2014-03-23,0.0,40277.0,2030672.0,1.0,4.0,3.0,1,ยโสธร                                   
6237,1.0,1939.0,2002-11-14,0.0,44234.0,500.0,1.0,1.0,4.0,2,บึงกาฬ                                  
6238,1.0,1980.0,2008-05-10,0.0,33792.0,500.0,2.0,2.0,2.0,9,
6239,1.0,1954.0,2006-01-04,0.0,29034.0,500.0,1.0,4.0,5.0,8,
6240,1.0,1988.0,1997-12-27,0.0,38921.0,2946202.0,2.0,2.0,3.0,11,ตรัง                                    
6240,1.0,1988.0,1997-12-27,0.0,38921.0,2946202.0,2.0,2.0,3.0,11,มุกดาหาร                                
6241,1.0,1945.0,2012-08-24,1.0,58695.0,500.0,1.0,3.0,2.0,2,นครพนม                                  
6241,1.0,1945.0,2012-08-24,1.0,58695.0,500.0,1.0,3.0,2.0,2,สระแก้ว                                 
6242,1.0,1979.0,1999-08-26,0.0,38671.0,1126643.0,1.0,3.0,6.0,9,แม่ฮ่องสอน                              
6243,1.0,1977.0,2018-01-11,0.0,31548.0,2131824.0,2.0,2.0,1.0,7,
6244,1.0,1977.0,1992-02-29,0.0,89614.0,500.0,1.0,1.0,3.0,2,
6245,1.0,2002.0,2018-01-11,0.0,55936.0,500.0,2.0,1.0,2.0,5,บึงกาฬ                                  
6246,1.0,1978.0,2015-09-14,0.0,23740.0,1537068.0,1.0,1.0,1.0,11,
6247,1.0,1995.0,1992-03-21,0.0,51450.0,858501.0,1.0,1.0,1.0,9,
6248,1.0,2002.0,2006-09-16,2.0,21906.0,2460714.0,1.0,2.0,5.0,8,บุรีรัมย์                               
6248,1.0,2002.0,2006-09-16,2.0,21906.0,2460714.0,1.0,2.0,5.0,8,ลำพูน                                   
6249,1.0,1982.0,1997-04-02,0.0,48207.0,500.0,2.0,4.0,2.0,1,
6250,1.0,1953.0,2018-01-11,0.0,28047.0,500.0,2.0,4.0,3.0,6,สุราษฎร์ธานี                            
6251,1.0,2004.0,2007-10-31,0.0,44520.0,4778332.0,1.0,3.0,1.0,2,
6252,1.0,1998.0,2005-03-25,0.0,30833.0,500.0,1.0,3.0,3.0,9,
6253,1.0,1966.0,2003-12-20,0.0,36155.0,500.0,1.0,1.0,2.0,8,
